Step Count,Time Now,Velocity Sum Value X,Velocity Sum Value Y,Potential Energy Sum,Potential Energy Sum Squared,Kinetic Energy Sum,Kinetic Energy Sum Squared,Pressure Sum,Pressure Sum Squared
  151,  0.7550,  0.0000,  0.0000,  0.9831,  0.9665,  0.8667,  0.7512, -0.3996,  0.1597
  152,  0.7600,  0.0000,  0.0000,  0.9831,  0.9665,  0.8655,  0.7490, -0.4050,  0.1640
  153,  0.7650,  0.0000,  0.0000,  0.9831,  0.9665,  0.8649,  0.7480, -0.4084,  0.1668
  154,  0.7700,  0.0000,  0.0000,  0.9831,  0.9664,  0.8647,  0.7477, -0.4102,  0.1683
  155,  0.7750,  0.0000,  0.0000,  0.9831,  0.9664,  0.8648,  0.7479, -0.4107,  0.1687
  156,  0.7800,  0.0000,  0.0000,  0.9831,  0.9664,  0.8650,  0.7482, -0.4107,  0.1686
  157,  0.7850,  0.0000,  0.0000,  0.9830,  0.9664,  0.8651,  0.7485, -0.4105,  0.1685
  158,  0.7900,  0.0000,  0.0000,  0.9830,  0.9663,  0.8651,  0.7484, -0.4115,  0.1693
  159,  0.7950,  0.0000,  0.0000,  0.9830,  0.9663,  0.8648,  0.7480, -0.4134,  0.1709
  160,  0.8000,  0.0000, -0.0000,  0.9830,  0.9663,  0.8642,  0.7468, -0.4175,  0.1743
  161,  0.8050,  0.0000,  0.0000,  0.9830,  0.9663,  0.8630,  0.7448, -0.4238,  0.1796
  162,  0.8100,  0.0000,  0.0000,  0.9830,  0.9663,  0.8612,  0.7416, -0.4329,  0.1874
  163,  0.8150,  0.0000,  0.0000,  0.9830,  0.9663,  0.8587,  0.7374, -0.4449,  0.1979
  164,  0.8200,  0.0000,  0.0000,  0.9830,  0.9663,  0.8556,  0.7320, -0.4587,  0.2104
  165,  0.8250,  0.0000,  0.0000,  0.9830,  0.9663,  0.8521,  0.7260, -0.4735,  0.2242
  166,  0.8300,  0.0000, -0.0000,  0.9830,  0.9664,  0.8485,  0.7199, -0.4896,  0.2397
  167,  0.8350,  0.0000,  0.0000,  0.9831,  0.9664,  0.8451,  0.7143, -0.5047,  0.2547
  168,  0.8400,  0.0000, -0.0000,  0.9831,  0.9664,  0.8424,  0.7097, -0.5177,  0.2680
  169,  0.8450,  0.0000, -0.0000,  0.9831,  0.9665,  0.8407,  0.7068, -0.5259,  0.2766
  170,  0.8500,  0.0000, -0.0000,  0.9831,  0.9665,  0.8402,  0.7060, -0.5292,  0.2800
  171,  0.8550,  0.0000, -0.0000,  0.9831,  0.9664,  0.8411,  0.7074, -0.5282,  0.2790
  172,  0.8600,  0.0000, -0.0000,  0.9831,  0.9664,  0.8431,  0.7109, -0.5240,  0.2746
  173,  0.8650,  0.0000,  0.0000,  0.9830,  0.9664,  0.8461,  0.7159, -0.5164,  0.2667
  174,  0.8700,  0.0000,  0.0000,  0.9830,  0.9663,  0.8495,  0.7216, -0.5067,  0.2568
  175,  0.8750,  0.0000,  0.0000,  0.0393,  0.1926,  0.0341,  0.1671, -0.0199,  0.0973
  176,  0.8800,  0.0000, -0.0000,  0.9829,  0.9662,  0.8552,  0.7315, -0.4891,  0.2392
  177,  0.8850,  0.0000,  0.0000,  0.9829,  0.9661,  0.8566,  0.7338, -0.4850,  0.2352
  178,  0.8900,  0.0000, -0.0000,  0.9829,  0.9661,  0.8566,  0.7337, -0.4856,  0.2358
  179,  0.8950,  0.0000, -0.0000,  0.9829,  0.9661,  0.8550,  0.7311, -0.4917,  0.2418
  180,  0.9000,  0.0000,  0.0000,  0.9830,  0.9662,  0.8522,  0.7262, -0.5024,  0.2524
  181,  0.9050,  0.0000, -0.0000,  0.9830,  0.9663,  0.8484,  0.7198, -0.5156,  0.2658
  182,  0.9100,  0.0000, -0.0000,  0.9830,  0.9664,  0.8444,  0.7129, -0.5291,  0.2800
  183,  0.9150,  0.0000, -0.0000,  0.9831,  0.9665,  0.8407,  0.7068, -0.5412,  0.2929
  184,  0.9200,  0.0000, -0.0000,  0.9831,  0.9665,  0.8382,  0.7026, -0.5473,  0.2995
  185,  0.9250,  0.0000, -0.0000,  0.9832,  0.9666,  0.8374,  0.7012, -0.5446,  0.2966
  186,  0.9300,  0.0000, -0.0000,  0.9832,  0.9666,  0.8386,  0.7032, -0.5345,  0.2857
  187,  0.9350,  0.0000,  0.0000,  0.9831,  0.9666,  0.8418,  0.7085, -0.5159,  0.2661
  188,  0.9400,  0.0000, -0.0000,  0.9831,  0.9665,  0.8467,  0.7169, -0.4901,  0.2402
  189,  0.9450,  0.0000,  0.0000,  0.9831,  0.9665,  0.8529,  0.7275, -0.4592,  0.2108
  190,  0.9500,  0.0000, -0.0000,  0.9831,  0.9664,  0.8598,  0.7393, -0.4244,  0.1801
  191,  0.9550,  0.0000, -0.0000,  0.9830,  0.9664,  0.8668,  0.7514, -0.3899,  0.1520
  192,  0.9600,  0.0000, -0.0000,  0.9830,  0.9663,  0.8736,  0.7631, -0.3567,  0.1273
  193,  0.9650,  0.0000,  0.0000,  0.9830,  0.9663,  0.8796,  0.7737, -0.3250,  0.1056
  194,  0.9700,  0.0000,  0.0000,  0.9830,  0.9663,  0.8848,  0.7829, -0.2960,  0.0876
  195,  0.9750,  0.0000,  0.0000,  0.9830,  0.9663,  0.8891,  0.7904, -0.2711,  0.0735
  196,  0.9800,  0.0000, -0.0000,  0.9830,  0.9663,  0.8923,  0.7962, -0.2528,  0.0639
  197,  0.9850,  0.0000, -0.0000,  0.9830,  0.9663,  0.8945,  0.8002, -0.2403,  0.0577
  198,  0.9900,  0.0000, -0.0000,  0.9830,  0.9663,  0.8958,  0.8025, -0.2327,  0.0541
  199,  0.9950,  0.0000, -0.0000,  0.9830,  0.9663,  0.8962,  0.8032, -0.2296,  0.0527
  200,  1.0000,  0.0000,  0.0000,  0.0393,  0.1926,  0.0358,  0.1755, -0.0093,  0.0453
