Step Count,Time Now,Velocity Sum Value X,Velocity Sum Value Y,Potential Energy Sum,Potential Energy Sum Squared,Kinetic Energy Sum,Kinetic Energy Sum Squared,Pressure Sum,Pressure Sum Squared
  135,  0.6750,  0.0000, -0.0000,  1.0050,  1.0101,  0.6531,  0.4265, -3.5798, 12.8150
  136,  0.6800,  0.0000, -0.0000,  1.0050,  1.0101,  0.6519,  0.4250, -3.5927, 12.9077
  137,  0.6850,  0.0000, -0.0000,  1.0050,  1.0101,  0.6509,  0.4237, -3.6028, 12.9799
  138,  0.6900,  0.0000, -0.0000,  1.0050,  1.0101,  0.6502,  0.4228, -3.6093, 13.0267
  139,  0.6950,  0.0000, -0.0000,  1.0051,  1.0101,  0.6498,  0.4223, -3.6113, 13.0415
  140,  0.7000,  0.0000, -0.0000,  1.0051,  1.0101,  0.6498,  0.4222, -3.6098, 13.0309
  141,  0.7050,  0.0000, -0.0000,  1.0051,  1.0101,  0.6502,  0.4228, -3.6045, 12.9927
  142,  0.7100,  0.0000, -0.0000,  1.0051,  1.0101,  0.6511,  0.4239, -3.5941, 12.9177
  143,  0.7150,  0.0000, -0.0000,  1.0051,  1.0101,  0.6524,  0.4256, -3.5799, 12.8159
  144,  0.7200,  0.0000, -0.0000,  1.0050,  1.0101,  0.6540,  0.4277, -3.5637, 12.7001
  145,  0.7250,  0.0000, -0.0000,  1.0050,  1.0101,  0.6557,  0.4300, -3.5463, 12.5762
  146,  0.7300,  0.0000, -0.0000,  1.0050,  1.0101,  0.6576,  0.4324, -3.5294, 12.4565
  147,  0.7350,  0.0000, -0.0000,  1.0050,  1.0101,  0.6593,  0.4346, -3.5145, 12.3518
  148,  0.7400, -0.0000, -0.0000,  1.0050,  1.0101,  0.6607,  0.4365, -3.5031, 12.2719
  149,  0.7450,  0.0000, -0.0000,  1.0050,  1.0100,  0.6617,  0.4379, -3.4961, 12.2229
  150,  0.7500,  0.0000, -0.0000,  0.0402,  0.1969,  0.0265,  0.1298, -0.1397,  0.6846
  151,  0.7550,  0.0000, -0.0000,  1.0050,  1.0100,  0.6620,  0.4382, -3.4947, 12.2126
  152,  0.7600,  0.0000, -0.0000,  1.0050,  1.0100,  0.6611,  0.4370, -3.4998, 12.2489
  153,  0.7650,  0.0000, -0.0000,  1.0050,  1.0100,  0.6596,  0.4350, -3.5088, 12.3119
  154,  0.7700,  0.0000, -0.0000,  1.0050,  1.0101,  0.6577,  0.4326, -3.5195, 12.3867
  155,  0.7750,  0.0000, -0.0000,  1.0050,  1.0101,  0.6558,  0.4301, -3.5299, 12.4605
  156,  0.7800,  0.0000, -0.0000,  1.0051,  1.0101,  0.6540,  0.4277, -3.5389, 12.5239
  157,  0.7850,  0.0000, -0.0000,  1.0051,  1.0102,  0.6527,  0.4260, -3.5461, 12.5751
  158,  0.7900,  0.0000, -0.0000,  1.0051,  1.0102,  0.6519,  0.4249, -3.5503, 12.6050
  159,  0.7950,  0.0000, -0.0000,  1.0051,  1.0101,  0.6517,  0.4247, -3.5503, 12.6044
  160,  0.8000,  0.0000, -0.0000,  1.0051,  1.0101,  0.6520,  0.4252, -3.5461, 12.5747
  161,  0.8050,  0.0000, -0.0000,  1.0050,  1.0101,  0.6529,  0.4262, -3.5383, 12.5195
  162,  0.8100,  0.0000, -0.0000,  1.0050,  1.0101,  0.6541,  0.4278, -3.5280, 12.4470
  163,  0.8150,  0.0000, -0.0000,  1.0050,  1.0101,  0.6556,  0.4298, -3.5163, 12.3641
  164,  0.8200,  0.0000, -0.0000,  1.0050,  1.0101,  0.6573,  0.4321, -3.5023, 12.2663
  165,  0.8250,  0.0000, -0.0000,  1.0050,  1.0101,  0.6592,  0.4346, -3.4862, 12.1539
  166,  0.8300,  0.0000, -0.0000,  1.0050,  1.0101,  0.6612,  0.4372, -3.4686, 12.0315
  167,  0.8350,  0.0000, -0.0000,  1.0050,  1.0101,  0.6632,  0.4399, -3.4513, 11.9115
  168,  0.8400, -0.0000, -0.0000,  1.0050,  1.0101,  0.6651,  0.4423, -3.4357, 11.8042
  169,  0.8450,  0.0000, -0.0000,  1.0050,  1.0101,  0.6667,  0.4445, -3.4220, 11.7104
  170,  0.8500,  0.0000, -0.0000,  1.0050,  1.0100,  0.6680,  0.4463, -3.4105, 11.6316
  171,  0.8550,  0.0000, -0.0000,  1.0050,  1.0100,  0.6690,  0.4475, -3.4021, 11.5744
  172,  0.8600,  0.0000, -0.0000,  1.0050,  1.0100,  0.6694,  0.4481, -3.3966, 11.5368
  173,  0.8650,  0.0000, -0.0000,  1.0050,  1.0100,  0.6693,  0.4480, -3.3939, 11.5188
  174,  0.8700,  0.0000, -0.0000,  1.0050,  1.0101,  0.6688,  0.4473, -3.3943, 11.5211
  175,  0.8750,  0.0000, -0.0000,  0.0402,  0.1969,  0.0267,  0.1309, -0.1359,  0.6658
  176,  0.8800,  0.0000, -0.0000,  1.0050,  1.0101,  0.6671,  0.4450, -3.4020, 11.5739
  177,  0.8850,  0.0000, -0.0000,  1.0051,  1.0102,  0.6664,  0.4440, -3.4069, 11.6070
  178,  0.8900,  0.0000, -0.0000,  1.0051,  1.0102,  0.6661,  0.4437, -3.4092, 11.6228
  179,  0.8950,  0.0000, -0.0000,  1.0051,  1.0102,  0.6664,  0.4441, -3.4092, 11.6228
  180,  0.9000,  0.0000, -0.0000,  1.0051,  1.0101,  0.6673,  0.4453, -3.4059, 11.6003
  181,  0.9050,  0.0000, -0.0000,  1.0050,  1.0101,  0.6686,  0.4471, -3.4019, 11.5731
  182,  0.9100,  0.0000, -0.0000,  1.0050,  1.0100,  0.6700,  0.4490, -3.3980, 11.5464
  183,  0.9150,  0.0000, -0.0000,  1.0050,  1.0100,  0.6711,  0.4504, -3.3963, 11.5352
  184,  0.9200,  0.0000, -0.0000,  1.0050,  1.0099,  0.6714,  0.4507, -3.3999, 11.5591
  185,  0.9250,  0.0000, -0.0000,  1.0049,  1.0099,  0.6706,  0.4497, -3.4113, 11.6370
  186,  0.9300,  0.0000, -0.0000,  1.0049,  1.0099,  0.6685,  0.4469, -3.4308, 11.7707
  187,  0.9350,  0.0000, -0.0000,  1.0049,  1.0099,  0.6651,  0.4424, -3.4577, 11.9557
  188,  0.9400,  0.0000, -0.0000,  1.0050,  1.0100,  0.6607,  0.4365, -3.4902, 12.1816
  189,  0.9450,  0.0000, -0.0000,  1.0050,  1.0100,  0.6557,  0.4300, -3.5260, 12.4329
  190,  0.9500,  0.0000, -0.0000,  1.0050,  1.0101,  0.6507,  0.4234, -3.5619, 12.6871
  191,  0.9550,  0.0000, -0.0000,  1.0051,  1.0102,  0.6462,  0.4176, -3.5948, 12.9228
  192,  0.9600,  0.0000, -0.0000,  1.0051,  1.0102,  0.6426,  0.4130, -3.6216, 13.1160
  193,  0.9650,  0.0000, -0.0000,  1.0051,  1.0102,  0.6402,  0.4099, -3.6418, 13.2626
  194,  0.9700,  0.0000, -0.0000,  1.0051,  1.0102,  0.6391,  0.4084, -3.6518, 13.3355
  195,  0.9750,  0.0000, -0.0000,  1.0051,  1.0102,  0.6394,  0.4089, -3.6524, 13.3402
  196,  0.9800,  0.0000, -0.0000,  1.0051,  1.0102,  0.6413,  0.4112, -3.6425, 13.2679
  197,  0.9850,  0.0000, -0.0000,  1.0051,  1.0102,  0.6443,  0.4152, -3.6248, 13.1389
  198,  0.9900,  0.0000, -0.0000,  1.0050,  1.0101,  0.6482,  0.4202, -3.6029, 12.9812
  199,  0.9950,  0.0000, -0.0000,  1.0050,  1.0100,  0.6524,  0.4256, -3.5789, 12.8083
  200,  1.0000,  0.0000, -0.0000,  0.0402,  0.1969,  0.0262,  0.1286, -0.1423,  0.6972
  201,  1.0050,  0.0000, -0.0000,  1.0049,  1.0099,  0.6588,  0.4340, -3.5434, 12.5559
  202,  1.0100,  0.0000, -0.0000,  1.0049,  1.0099,  0.6602,  0.4358, -3.5389, 12.5241
  203,  1.0150,  0.0000, -0.0000,  1.0049,  1.0099,  0.6602,  0.4359, -3.5429, 12.5523
  204,  1.0200,  0.0000, -0.0000,  1.0050,  1.0100,  0.6591,  0.4344, -3.5542, 12.6321
  205,  1.0250,  0.0000, -0.0000,  1.0050,  1.0100,  0.6572,  0.4319, -3.5694, 12.7407
  206,  1.0300,  0.0000, -0.0000,  1.0050,  1.0101,  0.6550,  0.4290, -3.5855, 12.8556
  207,  1.0350,  0.0000, -0.0000,  1.0050,  1.0101,  0.6527,  0.4260, -3.6003, 12.9624
  208,  1.0400,  0.0000, -0.0000,  1.0050,  1.0101,  0.6507,  0.4234, -3.6153, 13.0704
  209,  1.0450,  0.0000, -0.0000,  1.0050,  1.0101,  0.6490,  0.4212, -3.6283, 13.1643
  210,  1.0500,  0.0000, -0.0000,  1.0050,  1.0101,  0.6475,  0.4192, -3.6400, 13.2495
  211,  1.0550,  0.0000, -0.0000,  1.0050,  1.0101,  0.6461,  0.4175, -3.6513, 13.3323
  212,  1.0600,  0.0000, -0.0000,  1.0050,  1.0101,  0.6448,  0.4158, -3.6617, 13.4079
  213,  1.0650,  0.0000, -0.0000,  1.0050,  1.0101,  0.6436,  0.4142, -3.6709, 13.4758
  214,  1.0700,  0.0000, -0.0000,  1.0050,  1.0101,  0.6424,  0.4127, -3.6779, 13.5272
  215,  1.0750,  0.0000, -0.0000,  1.0050,  1.0101,  0.6416,  0.4117, -3.6832, 13.5659
  216,  1.0800,  0.0000, -0.0000,  1.0050,  1.0101,  0.6412,  0.4112, -3.6851, 13.5796
  217,  1.0850,  0.0000, -0.0000,  1.0050,  1.0101,  0.6413,  0.4113, -3.6835, 13.5681
  218,  1.0900,  0.0000, -0.0000,  1.0050,  1.0101,  0.6418,  0.4120, -3.6778, 13.5262
  219,  1.0950,  0.0000, -0.0000,  1.0050,  1.0101,  0.6427,  0.4131, -3.6703, 13.4708
  220,  1.1000,  0.0000, -0.0000,  1.0050,  1.0100,  0.6437,  0.4143, -3.6603, 13.3980
  221,  1.1050,  0.0000, -0.0000,  1.0050,  1.0100,  0.6446,  0.4155, -3.6505, 13.3259
